UserGuid,EmailAddress,CustomerNumber,AgreementNumber,LinkedAdminAgreement,AdminInvoiced,AgreementSignupDate,CustomerSignupDate,CustomerType,Segment,Commodity,ProductName,TariffCode,DistributionRegion,MeterPointEIC,MeterSerialNumber,SmartMeterInstalled,MeterReadingFrequency,LastMeterReadingDate,LastMeterReadingValue,AnnualConsumptionKWh,AnnualGasConsumptionM3,CurrentAccountingYearEndDate,InvoiceDeliveryMethod,InvoiceFrequency,LastInvoiceDate,LastInvoiceAmountEUR,OutstandingBalanceEUR,PaymentMethod,DirectDebitActive,LatePaymentsLast12M,PaymentPlanActive,MonthlyDepositEUR,EZonaRegistered,EZonaLastLoginDate,AppUsage,MobileAppPlatform,NewsletterConsent,MarketingConsent,OutageNotificationConsent,PlannedOutageCountLast12M,UnplannedOutageCountLast12M,OpenServiceRequests,LastServiceRequestDate,LastServiceRequestType,SolarInterestScore,EnergyEfficiencyLeadScore,EVInterest,HeatPumpInterest,GreenEnergySubscription,PaperlessInvoice,ComplaintCountLast24M,ChurnRiskScore,CustomerLifetimeValueEUR,PreferredContactChannel,City,PostalCode,NumberOfEmployees,IndustryCode,LegalForm,Superuser
06f9a6d1-9710-4b6c-99be-3e6df44f0d43,zuzana.marekova834@post.sk,17020471,MX-934-997,,FALSE,5/1/2018 17:47:00,5/1/2018 17:47:00,Household,Price sensitive,Gas,Firma Plyn Plus,VS-ELE,Martin,24ZSS4375039916Q,GAS519579,TRUE,Monthly,4/28/2026 16:55:00,38805,0,1767,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,157.19,119.34,Card,FALSE,1,FALSE,169.97,FALSE,,,,TRUE,FALSE,TRUE,2,3,1,,Meter reading,6,6,FALSE,FALSE,FALSE,FALSE,0,2,5030.08,Phone,Martin,03601,,,,FALSE
e49e93cb-16ec-4b28-aa46-c37d4dac179b,pavol.simon835@post.sk,13878682,TX-935-754,,FALSE,11/8/2023 4:26:00,11/8/2023 4:26:00,Household,Senior assisted,Electricity,Elektrina Online,DD2-DOM,Trencin,24ZSS4258932361M,ELM107016,FALSE,Quarterly,4/25/2026 17:45:00,40648,5369,0,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,74.02,0,Card,FALSE,1,FALSE,63.58,TRUE,7/2/2025 0:02:00,"eZona web, mobile web",iOS,TRUE,TRUE,TRUE,4,0,1,1/19/2026 23:02:00,Complaint,2,10,FALSE,FALSE,TRUE,TRUE,1,5,3701,SMS,Trencin,91101,,,,TRUE
722c7c26-8144-48e2-9ccd-cb04ee1f393b,peter.kral836@firma.sk,26075470,PX-936-539,,FALSE,3/15/2025 1:47:00,3/15/2025 1:47:00,Business,Retail services,Electricity,Elektrina Domov,B2B-GAS,Poprad,24ZSS9533977632M,ELM770764,FALSE,Annual,4/22/2026 20:51:00,174558,51609,0,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,131.81,0,Postal order,FALSE,4,FALSE,112.97,TRUE,3/18/2025 19:08:00,eZona web,iOS,TRUE,FALSE,TRUE,2,2,0,8/30/2025 22:03:00,Solar consultation,2,10,FALSE,FALSE,FALSE,TRUE,0,4,6458.69,eZona message,Poprad,05801,45,861000,zivnostnik,FALSE
eda89174-cce6-4946-98ab-8d27c8ec2e26,jana.mikulas837@gmail.com,17930254,ZX-937-130,,FALSE,11/27/2022 10:24:00,11/27/2022 10:24:00,Household,Standard household,Electricity,Verejna Sprava Elektrina,DD5-SOLAR,Zilina,24ZSS5697635990Q,ELM946249,TRUE,Monthly,4/3/2026 19:42:00,30610,5054,0,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,42.96,65.93,Direct debit,TRUE,1,FALSE,44.04,TRUE,4/9/2026 16:04:00,"eZona web, mobile web",iOS,FALSE,FALSE,FALSE,5,0,1,4/25/2025 23:25:00,Move contract,0,10,FALSE,FALSE,FALSE,TRUE,0,2,2577.6,eZona message,Zilina,01001,,,,TRUE
4026e909-df3b-4fbc-88b9-59945eb13c9f,peter.lackova838@azet.sk,10855075,PX-938-602,,FALSE,7/21/2022 3:40:00,7/21/2022 3:40:00,Household,Green energy,Gas,Firma Plyn Plus,DD1-DOM,Poprad,24ZSS5177715416Q,GAS209835,TRUE,Monthly,4/15/2026 14:29:00,21194,0,875,12/31/2026 0:00:00,Post,Annual,4/30/2026 0:00:00,91.13,0,Bank transfer,FALSE,0,FALSE,91.64,TRUE,5/16/2025 2:55:00,mobile web,,FALSE,FALSE,TRUE,4,0,1,4/12/2026 19:33:00,Invoice copy,4,6,FALSE,FALSE,FALSE,FALSE,1,0,3189.55,Email,Poprad,05801,,,,TRUE
08bed31f-b095-41e7-a109-c52812858ba7,samuel.simekova839@azet.sk,11294548,LM-939-690,,FALSE,3/20/2020 16:16:00,3/20/2020 16:16:00,Household,Solar interest,Electricity + Gas,Firma Energia Plus,B2B-GAS,Liptovsky Mikulas,24ZSS8619884526Q,ELM284803,FALSE,Annual,3/27/2026 4:18:00,28497,2485,587,12/31/2026 0:00:00,Post,Quarterly,4/30/2026 0:00:00,55.76,36.6,Direct debit,TRUE,1,FALSE,60.15,TRUE,11/8/2025 3:19:00,mobile web,Android,FALSE,FALSE,FALSE,0,2,1,,Contact support,10,3,FALSE,FALSE,FALSE,FALSE,5,7,1840.08,Phone,Liptovsky Mikulas,03101,,,,TRUE
2b0d87cd-d8a1-43a2-9c1b-47b25c540546,andrea.bartosova840@azet.sk,12269002,CX-940-906,,FALSE,3/17/2024 13:35:00,3/17/2024 13:35:00,Household,Standard household,Gas,Firma Plyn Plus,B2B-DUO,Cadca,24ZSS8655045381K,GAS978696,FALSE,Quarterly,3/23/2026 7:09:00,44367,0,150,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,69.25,0,Direct debit,TRUE,5,FALSE,65.97,TRUE,3/3/2025 10:25:00,eZona web,Android,FALSE,FALSE,FALSE,0,2,0,4/11/2026 14:45:00,Solar consultation,4,3,FALSE,FALSE,FALSE,FALSE,0,6,4085.75,eZona message,Cadca,02201,,,,FALSE
f8841a97-8766-416b-8f74-5af31bfa9a31,peter.simekova841@post.sk,19528249,LM-941-547,,FALSE,3/6/2018 7:36:00,3/6/2018 7:36:00,Household,Solar interest,Electricity + Gas,Online Domov Duo,B2B-ELE,Liptovsky Mikulas,24ZSS1804952776P,ELM517982,FALSE,Annual,4/10/2026 7:25:00,40055,4289,959,12/31/2026 0:00:00,Post,Quarterly,4/30/2026 0:00:00,104.56,0,Postal order,FALSE,1,FALSE,86.22,FALSE,,,,FALSE,TRUE,FALSE,3,1,0,1/9/2026 1:03:00,Contact support,10,9,FALSE,FALSE,FALSE,FALSE,1,2,3973.28,eZona message,Liptovsky Mikulas,03101,,,,FALSE
6873d76b-6a87-469d-96a7-ccf4a2c624da,monika.gregorova842@gmail.com,19116547,BB-942-738,,FALSE,5/3/2023 19:35:00,5/3/2023 19:35:00,Household,Senior assisted,Electricity + Gas,Online Domov Duo,VS-ELE,Banska Bystrica,24ZSS1282814336M,ELM413328,FALSE,Annual,4/27/2026 12:46:00,24992,6028,706,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,63.98,0,Direct debit,TRUE,1,FALSE,63.62,TRUE,3/9/2026 19:18:00,mobile web,iOS,FALSE,FALSE,TRUE,4,1,4,,Deposit change,4,10,FALSE,FALSE,FALSE,TRUE,0,6,3135.02,eZona message,Banska Bystrica,97401,,,,TRUE
0e238236-e229-4beb-a58a-b9a8f00f21ba,jana.horvath843@example-business.sk,25112894,LM-943-292,ADM-147-613,TRUE,12/17/2021 14:45:00,12/17/2021 14:45:00,Business,Hospitality,Electricity + Gas,Firma Energia Plus,DMP1-PLYN,Liptovsky Mikulas,24ZSS7572041613P,ELM601918,TRUE,Monthly,3/13/2026 21:10:00,132765,41346,8639,12/31/2026 0:00:00,Post,Annual,4/30/2026 0:00:00,675,0,Postal order,FALSE,1,FALSE,701.74,FALSE,,,,TRUE,FALSE,TRUE,5,2,1,,Contact support,6,4,TRUE,FALSE,FALSE,FALSE,1,1,43200,Email,Liptovsky Mikulas,03101,30,493200,zivnostnik,FALSE
5ed39030-0965-4d72-9981-33d287d03c33,monika.simon844@example.sk,16863907,PX-944-787,,FALSE,12/18/2022 8:23:00,12/18/2022 8:23:00,Household,Senior assisted,Electricity,Verejna Sprava Elektrina,DD5-SOLAR,Poprad,24ZSS4755106073P,ELM428122,TRUE,Monthly,3/16/2026 3:01:00,30826,2744,0,12/31/2026 0:00:00,Post,Quarterly,4/30/2026 0:00:00,24.52,0,Direct debit,TRUE,0,FALSE,27.52,TRUE,3/20/2026 5:55:00,"eZona web, API",Android,FALSE,FALSE,TRUE,2,1,0,1/3/2026 10:34:00,Move contract,7,8,TRUE,FALSE,FALSE,FALSE,1,5,1495.72,eZona message,Poprad,05801,,,,TRUE
7a97bb72-3410-40c0-a6ea-8990a6ecaa5c,marek.marekova845@municipal.sk,22512931,PX-945-861,ADM-980-565,FALSE,1/2/2025 14:50:00,1/2/2025 14:50:00,Business,Industrial,Electricity + Gas,Firma Energia Plus,B2B-DUO,Prievidza,24ZSS4076193511M,ELM331249,TRUE,Monthly,4/22/2026 13:20:00,212542,98119,13149,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,783.84,0,Postal order,FALSE,1,FALSE,785.1,TRUE,4/4/2026 21:57:00,"eZona web, API",Android,FALSE,FALSE,FALSE,4,2,1,8/12/2025 6:47:00,Deposit change,4,10,FALSE,FALSE,FALSE,TRUE,1,2,37624.32,Phone,Prievidza,97101,104,682000,neziskova organizacia,TRUE
bde40ae7-adbf-4fda-9eda-0972d4413b62,juraj.horvath846@energia-client.sk,24999833,BB-946-859,ADM-907-318,TRUE,8/13/2019 14:24:00,8/13/2019 14:24:00,Business,Public sector,Electricity,Firma Elektrina Plus,B2B-DUO,Banska Bystrica,24ZSS1803182285Q,ELM308033,FALSE,Annual,4/2/2026 5:10:00,137618,66033,0,12/31/2026 0:00:00,Post,Quarterly,4/30/2026 0:00:00,205.55,0,Direct debit,TRUE,0,FALSE,231.47,TRUE,5/16/2025 0:53:00,"eZona web, mobile web",iOS,FALSE,FALSE,FALSE,4,1,0,2/24/2026 0:26:00,Complaint,6,9,FALSE,FALSE,TRUE,FALSE,1,4,7605.35,SMS,Banska Bystrica,97401,29,471100,neziskova organizacia,TRUE
7538a107-70cc-4bdb-96f9-5697458117a5,daniel.varga847@example.sk,15800225,MX-947-624,,FALSE,11/12/2018 22:08:00,11/12/2018 22:08:00,Household,High consumption,Electricity + Gas,Duo Komfort,VS-ELE,Martin,24ZSS2943873442P,ELM811607,TRUE,Monthly,3/7/2026 12:03:00,15343,7002,1308,12/31/2026 0:00:00,Post,Quarterly,4/30/2026 0:00:00,123.27,0,Direct debit,TRUE,0,FALSE,143.78,FALSE,,,,FALSE,FALSE,TRUE,4,0,0,2/7/2026 5:12:00,Invoice copy,6,8,FALSE,FALSE,FALSE,FALSE,0,4,4067.91,SMS,Martin,03601,,,,FALSE
0c33992f-6433-494a-bbe3-3fea891226d0,monika.kovac848@example-business.sk,29474125,TX-948-806,,FALSE,7/25/2019 15:31:00,7/25/2019 15:31:00,Business,Hospitality,Electricity,Verejna Sprava Elektrina,DMP1-PLYN,Trencin,24ZSS4288867038M,ELM661893,TRUE,Monthly,4/10/2026 11:05:00,176842,77880,0,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,262.8,0,Direct debit,FALSE,0,FALSE,300.71,TRUE,6/22/2025 12:11:00,"eZona web, API",,FALSE,TRUE,FALSE,3,2,1,9/8/2025 11:13:00,Tariff consultation,6,7,FALSE,FALSE,FALSE,FALSE,1,1,16030.8,SMS,Trencin,91101,52,471100,s.r.o.,TRUE
32013000-99e8-457c-abbc-d69862b2ac3c,robert.kral849@post.sk,19052338,ZX-949-507,,FALSE,9/14/2018 20:42:00,9/14/2018 20:42:00,Household,Solar interest,Gas,Plyn Komfort,VS-ELE,Zilina,24ZSS7207176288M,GAS940066,FALSE,Annual,4/5/2026 21:15:00,46522,0,1979,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,138.85,244.19,Postal order,FALSE,1,TRUE,115.08,FALSE,,,,TRUE,TRUE,FALSE,3,0,1,12/5/2025 12:17:00,Tariff consultation,10,2,FALSE,FALSE,FALSE,FALSE,1,2,9164.1,SMS,Zilina,01001,,,,FALSE
9c40584b-9e85-4936-b1c9-a6c223bfb53e,simona.simekova850@gmail.com,12532052,BB-950-351,,FALSE,4/19/2020 18:08:00,4/19/2020 18:08:00,Household,Solar interest,Electricity,Elektrina Online,DD1-DOM,Banska Bystrica,24ZSS1165430463P,ELM742802,FALSE,Quarterly,5/5/2026 0:38:00,27862,7867,0,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,44.49,0,Card,FALSE,1,FALSE,40.4,TRUE,3/4/2025 3:05:00,eZona web,Android,FALSE,FALSE,FALSE,0,3,1,,Invoice copy,7,9,FALSE,TRUE,FALSE,TRUE,1,4,1245.72,Phone,Banska Bystrica,97401,,,,TRUE
bcf2b6fc-433c-4ecc-a8ea-e47d8b958749,natalia.horvath851@example-business.sk,23606028,ZX-951-171,,FALSE,3/29/2026 23:58:00,3/29/2026 23:58:00,Business,Retail services,Electricity + Gas,Online Domov Duo,DD5-SOLAR,Zvolen,24ZSS9613010325Q,ELM519045,TRUE,Monthly,3/8/2026 3:56:00,29206,79613,8998,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,747.02,0,Direct debit,TRUE,0,FALSE,738.79,TRUE,3/24/2025 19:29:00,eZona web,,TRUE,TRUE,FALSE,5,0,2,3/14/2025 3:42:00,Tariff consultation,2,10,FALSE,FALSE,FALSE,TRUE,1,2,39592.06,Phone,Zvolen,96001,1,551000,s.r.o.,TRUE
d651450f-0355-4602-8b87-0c8801c10155,monika.simekova852@example.sk,14001310,BB-952-582,,FALSE,3/27/2026 16:27:00,3/27/2026 16:27:00,Household,High consumption,Gas,Plyn Komfort,B2B-DUO,Banska Bystrica,24ZSS5128959949P,GAS312802,FALSE,Annual,3/9/2026 13:34:00,35286,0,1452,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,102.86,238.87,Card,FALSE,1,TRUE,119.75,TRUE,2/28/2025 6:56:00,mobile web,iOS,FALSE,FALSE,TRUE,1,2,0,4/6/2026 3:36:00,Invoice copy,1,1,FALSE,TRUE,TRUE,TRUE,1,6,1851.48,eZona message,Banska Bystrica,97401,,,,TRUE
05dd4357-8626-4262-901e-f84d233c2388,katarina.tothova853@azet.sk,11050548,CX-953-368,,FALSE,1/29/2024 4:44:00,1/29/2024 4:44:00,Household,High consumption,Electricity + Gas,Firma Energia Plus,B2B-ELE,Cadca,24ZSS3389461963P,ELM953698,TRUE,Monthly,3/2/2026 5:09:00,47859,4223,1934,12/31/2026 0:00:00,Post,Annual,4/30/2026 0:00:00,137.17,0,Direct debit,TRUE,0,FALSE,145.54,TRUE,11/12/2025 6:46:00,"eZona web, API",Android,FALSE,FALSE,TRUE,3,2,1,2/23/2025 14:26:00,Tariff consultation,2,9,FALSE,FALSE,FALSE,FALSE,3,4,3429.25,Phone,Cadca,02201,,,,TRUE
2ec0b948-7e9f-4af1-aa64-85a4ce361f77,daniel.horvath854@post.sk,16079431,PX-954-583,,FALSE,8/24/2023 14:40:00,8/24/2023 14:40:00,Household,Green energy,Electricity,Elektrina Online,DMP1-PLYN,Poprad,24ZSS2097873093P,ELM667020,FALSE,Quarterly,5/6/2026 9:49:00,38937,2464,0,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,74.47,71.28,Card,FALSE,1,FALSE,85.1,TRUE,1/3/2025 18:17:00,mobile web,,TRUE,TRUE,TRUE,4,0,0,,Invoice copy,0,3,FALSE,TRUE,FALSE,TRUE,0,8,2978.8,Email,Poprad,05801,,,,TRUE
16406885-56ec-43c1-b9d1-4194247292fc,juraj.kovac855@post.sk,13854442,TX-955-231,,FALSE,1/22/2026 7:11:00,1/22/2026 7:11:00,Household,Senior assisted,Gas,Plyn Komfort,B2B-DUO,Trencin,24ZSS9990507214P,GAS187345,FALSE,Quarterly,4/10/2026 4:16:00,20205,0,1686,12/31/2026 0:00:00,Post,Quarterly,4/30/2026 0:00:00,165.73,257.82,Direct debit,TRUE,1,TRUE,138.49,FALSE,,,,FALSE,TRUE,TRUE,3,0,0,3/29/2026 11:11:00,Tariff consultation,7,2,FALSE,TRUE,FALSE,FALSE,1,3,3646.06,SMS,Trencin,91101,,,,FALSE
02854886-e95d-46e9-bbb9-5566abb9eb97,samuel.novakova856@example.sk,15568977,CX-956-649,,FALSE,3/31/2025 5:37:00,3/31/2025 5:37:00,Household,Digital household,Gas,Firma Plyn Plus,B2B-ELE,Cadca,24ZSS5843568065K,GAS920044,FALSE,Annual,3/30/2026 7:59:00,1467,0,1061,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,99.35,62.17,Direct debit,TRUE,0,FALSE,98.53,FALSE,,,,FALSE,TRUE,FALSE,4,3,0,11/10/2025 10:24:00,Solar consultation,4,4,FALSE,TRUE,FALSE,FALSE,1,1,3874.65,SMS,Cadca,02201,,,,FALSE
c1d787e8-9ace-45e8-a268-d156343df742,tomas.danko857@post.sk,13823240,PX-957-828,,FALSE,10/28/2020 9:25:00,10/28/2020 9:25:00,Household,Price sensitive,Electricity + Gas,Duo Komfort,B2B-GAS,Poprad,24ZSS1894047470P,ELM585409,TRUE,Monthly,3/12/2026 8:42:00,20319,7039,1935,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,177.76,0,Direct debit,FALSE,4,FALSE,174.16,TRUE,3/30/2025 15:37:00,"eZona web, mobile web",Android,FALSE,FALSE,TRUE,1,1,1,6/22/2025 13:57:00,Contact support,3,10,FALSE,FALSE,FALSE,TRUE,1,5,7110.4,Email,Poprad,05801,,,,TRUE
93eb0877-9098-4462-be18-91005d1c90f3,veronika.novakova858@example.sk,19212877,CX-958-408,,FALSE,6/14/2022 3:59:00,6/14/2022 3:59:00,Household,Digital household,Electricity,Firma Elektrina Plus,DD1-DOM,Cadca,24ZSS9183217033P,ELM505465,TRUE,Monthly,4/30/2026 22:32:00,40783,1940,0,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,41.37,0,Direct debit,TRUE,1,FALSE,47.54,TRUE,12/29/2025 16:58:00,mobile web,iOS,FALSE,FALSE,TRUE,2,3,0,,Tariff consultation,0,3,FALSE,FALSE,FALSE,TRUE,1,1,2233.98,Email,Cadca,02201,,,,TRUE
846e2ac1-1c65-44cf-8b54-6a1178a04622,tomas.tothova859@energia-client.sk,27320038,RX-959-356,ADM-395-160,FALSE,8/24/2019 15:53:00,8/24/2019 15:53:00,Business,Public sector,Gas,Firma Plyn Plus,VS-ELE,Ruzomberok,24ZSS1185381892Q,GAS921539,FALSE,Quarterly,4/26/2026 15:30:00,67244,0,1765,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,315.08,64.35,Card,FALSE,0,FALSE,302.14,TRUE,6/22/2025 23:52:00,mobile web,,FALSE,TRUE,TRUE,5,0,1,,Invoice copy,0,3,FALSE,FALSE,FALSE,TRUE,1,1,13548.44,Email,Ruzomberok,03401,48,852000,a.s.,TRUE
1fb5447f-ae39-4c38-b365-30bcf5884c16,miroslav.urban860@municipal.sk,21770747,PX-960-898,ADM-662-108,FALSE,2/26/2020 16:48:00,2/26/2020 16:48:00,Business,Public sector,Electricity,Verejna Sprava Elektrina,B2B-GAS,Poprad,24ZSS1189057814P,ELM516865,TRUE,Monthly,4/18/2026 9:10:00,30519,10759,0,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,165.04,0,Direct debit,FALSE,0,FALSE,171.7,TRUE,2/23/2025 9:10:00,eZona web,Android,TRUE,FALSE,TRUE,4,0,0,7/28/2025 15:36:00,Contact support,7,5,FALSE,FALSE,TRUE,TRUE,0,6,3960.96,Phone,Poprad,05801,3,551000,neziskova organizacia,FALSE
edb30c6c-b268-41af-82fc-ea8878663810,lenka.kral861@example.sk,15357582,ZX-961-602,,FALSE,8/23/2019 6:43:00,8/23/2019 6:43:00,Household,Green energy,Gas,Firma Plyn Plus,DD1-DOM,Zilina,24ZSS4372069778P,GAS320675,FALSE,Quarterly,4/8/2026 12:40:00,11131,0,1621,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,121.16,86.27,Postal order,FALSE,0,FALSE,124,TRUE,3/11/2025 13:56:00,mobile web,Android,FALSE,TRUE,TRUE,4,1,1,,Meter reading,2,2,FALSE,FALSE,TRUE,TRUE,1,1,5815.68,Email,Zilina,01001,,,,TRUE
edc2fb46-7664-44c9-93b8-293897582701,miroslav.marekova862@example-business.sk,27329067,TX-962-836,,TRUE,10/24/2022 6:28:00,10/24/2022 6:28:00,Business,Hospitality,Electricity,Elektrina Online,B2B-GAS,Trencin,24ZSS8471883511M,ELM167246,FALSE,Annual,3/29/2026 19:51:00,214486,65685,0,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,221.48,0,Direct debit,TRUE,0,FALSE,201.08,TRUE,4/27/2026 20:29:00,"eZona web, API",,TRUE,FALSE,TRUE,0,1,1,,Deposit change,2,8,FALSE,FALSE,FALSE,TRUE,1,0,10852.52,SMS,Trencin,91101,15,551000,a.s.,TRUE
ad245f36-14ed-4768-8df1-870211ce3424,pavol.danko863@post.sk,12627349,RX-963-892,,FALSE,4/24/2023 22:27:00,4/24/2023 22:27:00,Household,Senior assisted,Electricity,Elektrina Domov,VS-ELE,Ruzomberok,24ZSS4819295878K,ELM641329,TRUE,Monthly,5/1/2026 15:16:00,27802,8275,0,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,37.57,22.34,Direct debit,TRUE,0,FALSE,34.9,TRUE,3/28/2026 11:02:00,mobile web,,FALSE,TRUE,TRUE,2,2,0,4/18/2025 20:08:00,Invoice copy,3,10,FALSE,TRUE,FALSE,TRUE,0,1,976.82,eZona message,Ruzomberok,03401,,,,TRUE
1c8d84fa-eb42-4f3c-85d4-870ee0ea10ef,pavol.bartosova864@post.sk,16570440,LM-964-595,,FALSE,4/29/2023 21:49:00,4/29/2023 21:49:00,Household,Standard household,Gas,Plyn Domov,B2B-ELE,Liptovsky Mikulas,24ZSS7545383602Q,GAS914249,TRUE,Monthly,4/15/2026 0:43:00,40890,0,1473,12/31/2026 0:00:00,Email,Annual,4/30/2026 0:00:00,123.02,0,Direct debit,TRUE,1,FALSE,104.12,TRUE,9/8/2025 14:38:00,"eZona web, mobile web",Android,TRUE,TRUE,TRUE,4,0,0,,Tariff consultation,2,3,FALSE,FALSE,TRUE,TRUE,1,6,3690.6,SMS,Liptovsky Mikulas,03101,,,,FALSE
d695d9d2-9397-41e4-819a-a32facea6a79,michal.bartosova865@energia-client.sk,26202368,ZX-965-444,,TRUE,11/25/2020 8:27:00,11/25/2020 8:27:00,Business,Retail services,Electricity + Gas,Online Domov Duo,DD5-SOLAR,Zvolen,24ZSS1617852339M,ELM812029,FALSE,Annual,3/16/2026 17:57:00,151086,57637,3861,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,305.31,0,Direct debit,FALSE,0,FALSE,355.28,TRUE,9/28/2025 6:35:00,mobile web,,TRUE,TRUE,FALSE,1,1,1,4/16/2025 20:15:00,Contact support,2,8,TRUE,TRUE,FALSE,TRUE,1,5,13738.95,SMS,Zvolen,96001,59,471100,a.s.,TRUE
a2d3415b-0164-42cc-9584-97f307b6db44,lenka.fedorova866@energia-client.sk,29379339,PX-966-831,ADM-882-293,FALSE,12/19/2020 3:29:00,12/19/2020 3:29:00,Business,Retail services,Gas,Firma Plyn Plus,DMP1-PLYN,Prievidza,24ZSS8816412023K,GAS861686,FALSE,Quarterly,3/23/2026 4:12:00,70165,0,11616,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,768.88,0,Direct debit,TRUE,0,FALSE,872.83,TRUE,5/4/2025 14:53:00,"eZona web, API",iOS,TRUE,FALSE,FALSE,3,0,1,,Solar consultation,1,4,FALSE,FALSE,FALSE,TRUE,1,6,36906.24,Phone,Prievidza,97101,43,256200,neziskova organizacia,FALSE
f9f955d7-1e16-4009-874f-444bfcd6f0eb,michal.gregorova867@post.sk,15540963,RX-967-285,,FALSE,1/26/2026 11:26:00,1/26/2026 11:26:00,Household,Senior assisted,Gas,Plyn Komfort,DD5-SOLAR,Ruzomberok,24ZSS9460205697M,GAS671760,TRUE,Monthly,4/25/2026 16:12:00,23028,0,693,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,56.12,133.43,Card,FALSE,1,FALSE,47.74,TRUE,3/16/2025 6:31:00,"eZona web, API",,FALSE,FALSE,TRUE,5,1,0,2/23/2026 12:18:00,Deposit change,0,1,FALSE,FALSE,FALSE,TRUE,0,8,2413.16,Email,Ruzomberok,03401,,,,TRUE
0b128ed2-733f-4e6f-ac24-9b38f14a0562,ivana.danko868@example.sk,15521590,PX-968-842,,FALSE,2/24/2020 1:04:00,2/24/2020 1:04:00,Household,Senior assisted,Gas,Plyn Komfort,B2B-ELE,Prievidza,24ZSS9179457687Q,GAS397170,TRUE,Monthly,4/7/2026 10:15:00,33055,0,287,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,89.79,239.22,Direct debit,TRUE,1,FALSE,89.6,FALSE,,,,FALSE,TRUE,TRUE,0,1,0,6/1/2025 1:23:00,Meter reading,4,5,FALSE,TRUE,FALSE,FALSE,1,8,6195.51,Email,Prievidza,97101,,,,FALSE
9044fb0c-ece0-4a24-af78-b8e7996a0162,katarina.polak869@municipal.sk,27270918,ZX-969-637,,TRUE,10/25/2021 1:05:00,10/25/2021 1:05:00,Business,SME multi-site,Electricity + Gas,Online Domov Duo,B2B-GAS,Zvolen,24ZSS1381843388M,ELM347309,TRUE,Monthly,4/24/2026 1:10:00,43578,20334,1757,12/31/2026 0:00:00,Email,Monthly,4/30/2026 0:00:00,282.5,0,Postal order,FALSE,1,FALSE,241.86,TRUE,12/27/2025 4:37:00,"eZona web, API",,FALSE,FALSE,TRUE,4,2,0,,Contact support,6,8,FALSE,FALSE,FALSE,TRUE,0,6,12147.5,SMS,Zvolen,96001,45,682000,obec,FALSE
a5191b5a-7a21-4b67-9954-1281be27bb2b,juraj.kral870@gmail.com,19193772,TX-970-719,,FALSE,4/7/2022 18:20:00,4/7/2022 18:20:00,Household,Solar interest,Electricity,Firma Elektrina Plus,VS-ELE,Trencin,24ZSS4596752681P,ELM530872,TRUE,Monthly,5/3/2026 14:35:00,26540,5160,0,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,64.98,0,Direct debit,FALSE,0,FALSE,71.9,TRUE,4/27/2025 19:53:00,"eZona web, mobile web",,TRUE,FALSE,FALSE,5,3,0,,Deposit change,7,8,FALSE,FALSE,FALSE,TRUE,0,1,3378.96,Email,Trencin,91101,,,,TRUE
8ee3f228-c5f8-41f9-929f-dbfb588fbe60,samuel.bartosova871@post.sk,19251909,ZX-971-328,,FALSE,4/27/2020 10:58:00,4/27/2020 10:58:00,Household,Price sensitive,Electricity + Gas,Duo Komfort,B2B-ELE,Zilina,24ZSS1570525496P,ELM560778,TRUE,Monthly,4/20/2026 6:32:00,33970,6234,1477,12/31/2026 0:00:00,Email,Quarterly,4/30/2026 0:00:00,111.42,0,Direct debit,TRUE,1,FALSE,129.33,TRUE,9/3/2025 16:39:00,"eZona web, mobile web",Android,TRUE,TRUE,FALSE,2,3,1,,Invoice copy,7,9,FALSE,FALSE,FALSE,TRUE,0,4,7130.88,Phone,Zilina,01001,,,,FALSE
